Time,Euler_X,Euler_Y,Euler_Z,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,FR_Contact,FL_Contact,BR_Contact,BL_Contact
2.1,0.5332375757365387,1.1694975666884855,1.5632043063681633,2.3018270203575715,0.5585830297745311,3.3038580593475895,False,False,True,True
2.105,0.5383101684568293,1.1571026215546218,1.5836733608306797,2.4779361622221674,0.40862147552548883,3.1623054590252884,False,False,True,True
2.11,0.5405678542059468,1.1437026853849344,1.6009003517581306,2.675432391829653,0.24183227488145032,3.0331222400853495,False,False,True,True
2.115,0.5403405713073778,1.1293369745564974,1.6152176171483825,2.871885460412196,0.08792397803639107,2.9046412437530087,False,False,True,True
2.12,0.5381666230751615,1.1141013621209546,1.627160294584159,3.052785276546887,-0.035032145069292045,2.7801723316065674,False,False,True,True
2.125,0.5351147378940525,1.0982554197550847,1.6377407738931404,3.1800388133923776,-0.07771238596245247,2.6617296543036395,False,False,True,True
2.13,0.5313062329241587,1.082165673916481,1.6469054143968058,3.2349025825567788,-0.12126449016208916,2.50831412766794,False,False,True,True
2.1350000000000002,0.526592246389821,1.0661650528653352,1.654451331852887,3.2257756993526265,-0.19242410882157057,2.338060086213444,False,False,True,True
2.14,0.5205735685828937,1.0502391704521965,1.6601808556231463,3.224279853955653,-0.3129226733612364,2.1949163996140832,False,False,True,True
2.145,0.5136419298796919,1.034384847584154,1.664486249715458,3.22148397678762,-0.40625726634247583,2.0582666891434127,False,False,True,True
2.15,0.506899992632173,1.0188488789656733,1.66836975127528,3.1596501456790076,-0.3982080873681683,1.9303115995751388,False,False,True,True
2.1550000000000002,0.500640781184714,1.003052946256504,1.6723998795457458,3.2096283858288026,-0.347413361090215,1.8667517391589887,False,False,True,True
2.16,0.4965339375241897,0.9871507578264569,1.6779703405258686,3.2097246379923328,-0.11333939524510536,1.8030514508160027,False,False,True,True
2.165,0.4948597043985617,0.971296942912024,1.685239677096201,3.1719751280854482,0.165040307778832,1.7317840601583454,False,False,True,True
2.17,0.49611137489250684,0.955791959446589,1.694742253416997,3.062016793720462,0.5105807792102123,1.694895873196109,False,False,True,True
2.1750000000000003,0.49972389454057264,0.9409397564374329,1.7061607977578968,2.891050703117473,0.8017530368532371,1.696652312570071,False,False,True,True
2.18,0.5049818882066792,0.9264643366397873,1.718795865510512,2.7777397632718777,1.0281053380746337,1.6816558443278804,False,False,True,True
2.185,0.5137395943923578,0.9122109996094436,1.7340610713995064,2.6515749812093405,1.4910795995734523,1.6601445992007773,False,False,True,True
2.19,0.5237492690288992,0.898282903687721,1.7498735753329684,2.5343196129797905,1.6926101405321485,1.5877495566094888,False,False,True,True
2.195,0.5352868084345784,0.8847372070737187,1.7663589829787,2.3917482756010906,1.9288213183024707,1.5017126550773805,False,False,True,True
2.2,0.5480144944410469,0.8712234920812789,1.7833950540024441,2.3171060809264676,2.139868643033221,1.4484638513391717,False,False,True,True
2.205,0.561588402725009,0.8577206434388313,1.8006846815873416,2.248035247550805,2.311678044229461,1.3925573947983296,False,False,True,True
2.21,0.5756576498574031,0.8442010787767905,1.8179338475886118,2.189040473318767,2.4413622004484985,1.3339664399135114,False,False,True,True
2.215,0.5898417549665391,0.8305781339764569,1.834835737484023,2.155935254999836,2.5261030503016357,1.2728146532784421,False,False,True,True
2.22,0.6037742726527813,0.8168064572761301,1.8510953391861547,2.143888295088179,2.5641971295705566,1.207482865875831,False,False,False,True
2.225,0.6170826511941756,0.8028237777247218,1.8664068178778548,2.1600550943836865,2.554190228960394,1.1347304033551202,False,False,False,True
2.23,0.6293484878527165,0.788588525858396,1.8804358486663035,2.2060137581296284,2.4871642605706503,1.053287206908568,False,False,False,True
2.235,0.6401171982626687,0.7740718086894519,1.8928086688760133,2.2847668570098163,2.355262769616847,0.9577774227564182,False,False,False,True
2.24,0.6477669592778283,0.7585374118930738,1.9025931311673543,2.588360851184044,2.041585106284393,0.8958500064267347,False,False,False,True
2.245,0.65356827004843,0.7427393676436738,1.9104904278483796,2.7036406171036487,1.8420843345421567,0.7879944310782208,False,False,False,True
2.25,0.6574903158682401,0.7266644693161765,1.9165158369454598,2.832425783192506,1.6285674908431658,0.6792081240222464,False,False,False,True
2.255,0.6596651916410035,0.7103700533640779,1.9207666578778917,2.952089429609843,1.418698348727502,0.5638112643855606,False,False,False,True
2.2600000000000002,0.6601388619475693,0.6938626613185572,1.92329344246913,3.0750353179078282,1.203807635681095,0.44416217729439195,False,False,False,True
2.265,0.6643162598092106,0.6762729502053283,1.9279651459963214,3.0740012091855933,1.8289294732145742,0.40567973844440924,False,False,True,True
2.27,0.6698163709394334,0.6581702547515885,1.933344389005074,3.0843266037988673,2.0837164704345557,0.39510809219008064,False,False,True,True
2.275,0.6764769520386403,0.6395964519344717,1.9392724321142,3.0899817770959612,2.3190281874504843,0.3805662353912165,False,False,True,True
2.2800000000000002,0.6841361081255701,0.6206281772263706,1.9455961151765848,3.085203744751707,2.530814385876006,0.3620717795471313,False,False,True,True
2.285,0.692358304667102,0.6014077247815947,1.9519380633084764,3.0756724434240947,2.6704451510388862,0.3249139243276905,False,False,True,True
2.29,0.7000215073867938,0.5813124907837639,1.9584057959414238,3.2486452386558637,2.6866055504022417,0.43905144309626687,False,False,True,True
2.295,0.7070113810552088,0.560037911741256,1.9641223746802636,3.486846769482688,2.7074199183552268,0.38806860632900153,False,False,True,True
2.3000000000000003,0.7131687799403138,0.5377779491899066,1.968873830665434,3.703,2.685447829615998,0.3077046652045019,False,False,True,True
2.305,0.7185052090485524,0.5157252302018266,1.9727818955156495,3.703,2.5674556533126154,0.24501464571405385,False,False,True,True
2.31,0.7213219171488542,0.4945443241702746,1.9752547403796388,3.703,2.115665685216855,0.2219298234087017,False,False,False,True
2.315,0.7214060701974506,0.4743694710559106,1.9759420335590385,3.703,1.602810441426361,0.12961535722439924,False,False,False,True
2.32,0.7187779984105865,0.4593427980847673,1.973924653013357,2.9477982766422235,0.7502133522522009,-0.16689702785094207,False,True,False,True
2.325,0.7131469218324721,0.4489647685287377,1.9684982325285647,2.305920150429252,-0.12293336858746806,-0.5911968745104177,False,True,False,True
2.33,0.7082491208758704,0.4423533475427376,1.9614902032997241,1.5603420370534886,-0.30824995756902895,-0.9793556643440957,False,True,True,True
2.335,0.6996036608577624,0.43873538923679123,1.9511037352789968,1.2585845127868844,-1.1771332353447264,-1.339940326962347,False,True,False,True
2.34,0.6877119148203324,0.43644178308528675,1.9384582109164428,1.2140183510102027,-1.8377694137657943,-1.5212381592007964,False,True,False,True
2.345,0.6739126549812017,0.43464601543488446,1.9244361196304476,1.219027174419708,-2.214487482813661,-1.639989327905183,False,False,True,True
2.35,0.6589279862941425,0.4330980217814144,1.9096209987592787,1.2140175186327926,-2.4528277796938323,-1.7031052263753577,False,False,True,True
2.355,0.6435727036291862,0.4316905420174158,1.8945844526942892,1.173195043788506,-2.545213968549419,-1.7203461687845958,False,False,True,True
2.36,0.6281086953056866,0.43024557572448746,1.8796179799068675,1.1487230295521207,-2.580712788679261,-1.7012251203972948,False,False,False,True
2.365,0.6129994225935083,0.4285567334609324,1.8648324439559807,1.1382313338309318,-2.5233668600427483,-1.6989820158546498,False,False,True,True
2.37,0.5985414871161472,0.42652465661491556,1.850711000978937,1.1345887429953452,-2.4086696468378306,-1.625296007178603,False,False,True,True
2.375,0.584799013378338,0.42398432615288967,1.8372825747804558,1.1647507938370516,-2.273762156201745,-1.5517497082530127,False,False,True,True
2.38,0.571052645132186,0.42108475452727606,1.8242017109490356,1.204917605025833,-2.2741914767978626,-1.4887322720549034,False,False,True,True
2.3850000000000002,0.557571031799505,0.4175983574847628,1.8116072492878932,1.2784701337215154,-2.217348660094314,-1.4210249616092012,False,False,True,True
2.39,0.5443796862639245,0.4131969717840724,1.7995783701619317,1.4176947459591456,-2.142880855469887,-1.3410583329602324,False,False,True,True
2.395,0.5317149684683022,0.4083182039641356,1.7877209316177425,1.4648610396474222,-2.0491747245125373,-1.3600408297540945,False,False,True,True
2.4,0.5191087077249513,0.4030610050135914,1.77560347174961,1.5130195735717615,-2.0452250194349375,-1.4284397274806655,False,False,True,True
2.4050000000000002,0.5066111407884548,0.397334296910595,1.7636551297443734,1.5774694587275955,-2.030431234583106,-1.4158227836396307,False,False,True,True
2.41,0.49437807339765355,0.3910973524055591,1.752132658495705,1.6457900432863501,-1.9875150550397152,-1.3647549825841838,False,False,False,True
2.415,0.4817191878824105,0.3846062746375934,1.7401888510269938,1.6871932896538175,-2.0812940203667623,-1.4312043116535071,False,False,False,True
2.42,0.4683351603235473,0.3781162575525599,1.7275222117134437,1.6840976071218832,-2.2408404265563036,-1.5370196983733078,False,False,False,True
2.4250000000000003,0.4543841179211782,0.3715427154996663,1.7144540252806202,1.688396362895861,-2.3705489040919723,-1.5920553304469152,False,False,False,True
2.43,0.4395918166235447,0.36483950527878417,1.700886483779777,1.7047015305621007,-2.5514552722658483,-1.6486193157798683,False,False,False,True
2.435,0.42497546864470703,0.35741473256273626,1.6872380331180505,1.80990953949325,-2.531399427163254,-1.6967571283806295,False,False,True,True
2.44,0.4107627021794235,0.3491436676919315,1.6737610789238662,1.9362387178529035,-2.4698809698375404,-1.7118765162599296,False,False,True,True
2.445,0.39751194617663366,0.339922996567413,1.6610050241587313,2.0760696311553293,-2.304958091888908,-1.6560482695553087,False,False,True,True
2.45,0.3852016087897266,0.3297252982882539,1.6489178290992,2.2277816217119146,-2.145674040548332,-1.6083443486211664,False,False,True,True
2.455,0.37361215985741925,0.3188271314868362,1.637587787342882,2.332948984235988,-2.0335462754016036,-1.5274269307199044,False,False,True,True
2.46,0.3623927909246505,0.30720333217051515,1.6270840377665194,2.451633859960066,-1.9878436260044439,-1.4097491715364006,False,False,True,True
2.465,0.3511269853998252,0.2946933491345959,1.6173474316680594,2.6092676758343796,-2.020473843935851,-1.2793770175986086,False,False,True,True
2.47,0.3393765441037815,0.2811343212335002,1.608305327243714,2.804063484298473,-2.1374413862438906,-1.1410553838552253,False,False,True,True
2.475,0.32664847786033313,0.2663654424492428,1.599895939550405,3.0337082129254314,-2.3511350731021188,-0.9936294684433746,False,False,True,True
2.48,0.313185264043141,0.25050329448383984,1.5918841744671246,3.23670254881816,-2.5228336855683517,-0.9141383391823468,False,False,True,True
2.485,0.29897950899889786,0.233556359262887,1.5842472899776658,3.436458674464398,-2.699434945981548,-0.8463585728451748,False,False,True,True
2.49,0.2839081987669577,0.21551881356099048,1.5769768052461302,3.636112046388639,-2.90308523832184,-0.7828799991349638,False,False,True,True
2.495,0.2669643583600373,0.19896737234263825,1.5696375335697923,3.3185256631772706,-3.307971254011516,-0.7704969258711974,False,True,True,True
2.5,0.24840929633407327,0.1840337756801949,1.5625034530575213,2.9693832209795166,-3.6572816341514396,-0.7204182217726296,False,True,True,True
2.505,0.22976057980284897,0.17037827223492047,1.555737861986421,2.6879708747835247,-3.703,-0.6955747743750407,False,True,True,True
2.5100000000000002,0.2112589547520998,0.15614518649844275,1.548987378051279,2.77875248156025,-3.703,-0.7485901370145808,False,True,True,True
2.515,0.19290431730408308,0.14147511061230997,1.542321770642203,2.841741796511417,-3.703,-0.7887987400307365,False,True,True,True
2.52,0.17468241185378885,0.1268964282976697,1.5353356046477302,2.7987315002346516,-3.703,-0.9096083103253327,False,True,True,True
2.525,0.1565920307373491,0.11249788492201059,1.527357687705789,2.7357178521694046,-3.703,-1.163469156220271,False,True,True,True
2.5300000000000002,0.13862425391204103,0.09858706264807379,1.5182109336057263,2.6073797176754048,-3.703,-1.450700616512437,False,True,False,True
2.535,0.1207789581726423,0.08519471375567855,1.5076439315655596,2.468370259064773,-3.703,-1.7858081014040001,False,True,False,True
2.54,0.10306107314814239,0.07224755538208152,1.4957457341332239,2.339279216111391,-3.703,-2.100876054205982,False,True,False,True
2.545,0.08803507892626233,0.062288889814130596,1.4847859200254063,1.7440450989538596,-3.1489289617752085,-1.9899008547537873,True,True,False,True
2.5500000000000003,0.07555367265738513,0.05515463703212297,1.474352167956423,1.1938817414170102,-2.611617122769861,-1.940212447335544,True,False,False,True
2.555,0.0659390585142256,0.051080855934427113,1.4645597932804086,0.6163099957321677,-1.9927932317120969,-1.8563638094182924,True,False,False,True
2.56,0.05929086105124072,0.05010527820522299,1.455618797792687,0.04720854349441994,-1.3413694875557645,-1.720950538127927,True,False,False,True
2.565,0.05426555463530482,0.05099776275726227,1.4471284854961537,-0.2968151053580441,-0.9753649240971742,-1.6472730410232825,True,False,False,True
2.57,0.04799530860895438,0.05121209911940911,1.4382496482732454,-0.2025210464243817,-1.2366762285838275,-1.7117014297800734,True,False,False,True
2.575,0.04091649627554144,0.051017016119265284,1.429016483020724,-0.15467994680402472,-1.405973177356386,-1.7742907889561073,True,False,False,True
2.58,0.033779427322995624,0.05080783735866984,1.4191406028131228,-0.16702057027283781,-1.416369647756487,-1.9025259632015956,True,False,False,True
2.585,0.02658482523846122,0.05058905915837992,1.4086297328600674,-0.18135126530069887,-1.4262603717310218,-2.0292451526332176,True,False,False,True
2.59,0.01944865115874654,0.05045844048670941,1.3975969702638795,-0.21214285485941975,-1.4097875809646347,-2.1344645954151322,True,False,False,True
2.595,0.015023929809718716,0.0476476167048625,1.3862473966191218,0.3959348193842006,-0.9698036691815681,-2.226517735520752,True,False,True,True
2.6,0.012393441594987727,0.04357851687732219,1.3759583089765628,0.7001275375127063,-0.669578485349267,-2.03382488180977,True,False,True,True
2.605,0.010755022592200097,0.038858023077928766,1.366300792123191,0.8604066198586464,-0.5081581631310726,-1.9179966049291415,True,False,True,True
2.61,0.00981626122514121,0.03412734313519849,1.3565098054473486,0.8864725895856628,-0.3801985851625366,-1.9513434696312457,True,False,True,True
2.615,0.009131665456138664,0.029730546267687175,1.3481214284256928,0.8287958451716411,-0.3241954564859854,-1.6733016912992398,True,False,True,True
2.62,0.011971244951255278,0.02396613770205525,1.340807693039407,1.250877895587097,0.29452230945794355,-1.4779878343089818,True,False,True,True
2.625,0.01559857384273018,0.018093754165153915,1.3331564938253284,1.3105669010535532,0.43345792262231775,-1.545489171672292,True,False,False,True
2.63,0.01995508956218611,0.011940609301546664,1.3249492521362618,1.4034100247910646,0.5512680987070133,-1.6545246098393402,True,False,False,True
2.6350000000000002,0.020992001726447114,0.007343562819908442,1.3162417319976611,0.9421295373889296,-0.02672852484384569,-1.743500374820797,False,True,False,True
2.64,0.01941160832714679,0.004058876186306429,1.3077462007826308,0.5541704689368337,-0.47367428375533266,-1.6973023367224465,False,True,False,True
2.645,0.016054372818954204,0.0017013248562784743,1.2998520756598837,0.2776523988098154,-0.7720568796294883,-1.5768889774545516,False,True,True,False
2.65,0.01187874608092585,-0.0006805998361110953,1.2927981918339722,0.23220233006635277,-0.9329857195514775,-1.4103478315741464,False,True,True,False
2.6550000000000002,0.007512485692340657,-0.003605656945472789,1.286776444780355,0.319890231081062,-1.001237782790182,-1.206218129253731,False,True,True,False
2.66,0.0028922574605452804,-0.007138227710507792,1.2816408021003485,0.4164912705367948,-1.0860640408276465,-1.0320895394119363,False,True,True,False
2.665,-0.0032816859490139845,-0.010573448975290875,1.276987788130012,0.30323222647435377,-1.3800962740822884,-0.9415338745179427,False,True,False,False
2.67,-0.009667667410067627,-0.014799714372183956,1.2730764725489223,0.43631352650018695,-1.468009467885877,-0.7984621263352135,False,True,True,False
2.6750000000000003,-0.017716522780321844,-0.018883162146809764,1.2697088274092472,0.3056173351706162,-1.778821964072256,-0.7006340543160371,False,True,False,False
2.68,-0.024799240313041187,-0.024654477899444638,1.267329728642232,0.6803274142993012,-1.6956175877196509,-0.5066505325309815,False,False,True,False
2.685,-0.033178216232785024,-0.03054385384460444,1.2653964201673766,0.6215732063841225,-1.9511999215092009,-0.43290306157499936,False,True,True,False
2.69,-0.042404611821817116,-0.03693163522575571,1.2640940859755359,0.6625216915811312,-2.1434517129600676,-0.32270795880781467,False,True,True,False
2.695,-0.05210322572915371,-0.043914198175036744,1.263186318225972,0.7451460780144958,-2.2696629617863304,-0.25993945125229867,False,True,True,False
2.7,-0.06227764349442032,-0.051489655093456564,1.262620770004527,0.8278568257237457,-2.396136816458718,-0.21013941943180864,False,True,True,False
2.705,-0.07291083433071481,-0.05963194813874306,1.262351548128782,0.9073264231623013,-2.517390390958539,-0.17194083664094856,False,True,True,False
2.71,-0.08357742748113312,-0.06795518743674628,1.2622143154503451,0.9395876239481064,-2.5339206365541247,-0.1634462289409523,False,True,True,False
2.715,-0.09473409357791153,-0.07682886730957425,1.262247425599464,1.0150322478235516,-2.6593543847219845,-0.15476829743982087,False,True,True,False
2.72,-0.10633609033857985,-0.08605547977082711,1.26239939982661,1.056050499167415,-2.7637932304700823,-0.1583759043017273,False,True,True,False
2.725,-0.11821142055585054,-0.09579384344180672,1.2626824022855314,1.1382324485444977,-2.844686695529868,-0.15905611007573886,False,True,False,False
2.73,-0.1299741738672257,-0.10586685626810872,1.2627768280872753,1.2100229428863474,-2.841273957937352,-0.21792298632331503,False,True,False,False
2.735,-0.13964260874126969,-0.11453377734215006,1.261932501308215,1.0681107189016408,-2.357468617644735,-0.3815255399125428,True,True,False,False
2.74,-0.14795554718297235,-0.12199707677516108,1.2606563915733437,0.9188668807727249,-2.027170833764424,-0.45138837169754,True,True,False,False
